filename,SampleType,SubjectID,SampleID
ID_ZGJHVN.mgb,Nasal,Subject_XBVUUD,Sample_SPWKQL
ID_IIPMXW.mgb,Nasal,Subject_CHDMIO,Sample_CEZQJD
ID_LUGCGC.mgb,Stool,Subject_CYBDEU,Sample_WPAKNF
ID_HYRYRK.mgb,Nasal,Subject_UDAXIH,Sample_KFXIVW
ID_PRTGVG.mgb,Nasal,Subject_HBHSCC,Sample_TVFYQE
ID_QGHGYF.mgb,Stool,Subject_EIEHXR,Sample_OFFSSV
ID_AOKDRE.mgb,Stool,Subject_EIEHXR,Sample_RYWOGT
ID_PISVVE.mgb,Nasal,Subject_ODHHCK,Sample_LXSDVZ
ID_UCVTEJ.mgb,Nasal,Subject_CYBDEU,Sample_CEQQMN
ID_NWZFXP.mgb,Nasal,Subject_IQTNGR,Sample_AVIGFF
ID_QHUFOJ.mgb,Stool,Subject_MMTOQI,Sample_OXSRJR
ID_XWTYRR.mgb,Nasal,Subject_DDXREI,Sample_VGYTZE
ID_LQINHY.mgb,Nasal,Subject_ASRHSH,Sample_OFHCQU
ID_HIJLOO.mgb,Stool,Subject_HBHSCC,Sample_VNGBVS
ID_NPKCQN.mgb,Nasal,Subject_YXWGWJ,Sample_XVZWBT
ID_LWCSWZ.mgb,Nasal,Subject_STBTCN,Sample_IVRQJU
ID_RFLYVH.mgb,Stool,Subject_IQTNGR,Sample_HCWFCT
ID_PJIIWX.mgb,Nasal,Subject_OZRDBU,Sample_GKJHPV
ID_XALKPS.mgb,Stool,Subject_EIEHXR,Sample_NGNWYL
ID_GLYWSM.mgb,Stool,Subject_VGLNCV,Sample_ZFUNMS
ID_FZCZKS.mgb,Nasal,Subject_HBHSCC,Sample_YJQTZB
ID_LZXNQS.mgb,Stool,Subject_UDAXIH,Sample_FMGERA
ID_DRRMAD.mgb,Nasal,Subject_VGLNCV,Sample_TBZRQY
ID_KVTFQU.mgb,Stool,Subject_EIEHXR,Sample_NQJWUH
ID_TILODO.mgb,Nasal,Subject_FNAFXK,Sample_EDOEEX
ID_VFOMLC.mgb,Stool,Subject_FSIBDT,Sample_MYBVUE
ID_ARUNMM.mgb,Nasal,Subject_XSSPHZ,Sample_IBNUPT
ID_TOCJWI.mgb,Stool,Subject_CYBDEU,Sample_NCRIIM
ID_NWBVCL.mgb,Stool,Subject_PZNGDD,Sample_RNIGAW
ID_MASHCR.mgb,Nasal,Subject_RIXSNS,Sample_XZASQD
ID_PVKKGN.mgb,Stool,Subject_UDAXIH,Sample_QAMUGW
ID_TNAQDD.mgb,Nasal,Subject_NHOSIZ,Sample_RAZQOY
ID_FYCYZB.mgb,Nasal,Subject_XSSPHZ,Sample_EXFXYS
ID_TTWLMF.mgb,Nasal,Subject_YXWGWJ,Sample_KDBSCB
ID_IYXKJX.mgb,Stool,Subject_UDAXIH,Sample_MYGNRZ
ID_ULFOMD.mgb,Nasal,Subject_HBHSCC,Sample_KOMTYF
ID_XEKUAZ.mgb,Stool,Subject_ASRHSH,Sample_BHWOUY
ID_CJWDSQ.mgb,Stool,Subject_ASRHSH,Sample_QAYVHB
ID_QLVLPP.mgb,Nasal,Subject_CYBDEU,Sample_PNKAFI
ID_OSAMOY.mgb,Stool,Subject_MMTOQI,Sample_DGQMZK
ID_BNKLCS.mgb,Stool,Subject_UDAXIH,Sample_ZRTWVW
ID_ALXHDM.mgb,Stool,Subject_FSIBDT,Sample_BFMUAZ
ID_RLZVVS.mgb,Stool,Subject_CHDMIO,Sample_PJPXYR
ID_BQDHRK.mgb,Stool,Subject_VRKADI,Sample_JXBDHJ
ID_XWSNQG.mgb,Stool,Subject_FXORWN,Sample_FPAKCB
ID_HGHCBS.mgb,Stool,Subject_HBHSCC,Sample_FUPOAG
ID_JHAFGI.mgb,Nasal,Subject_FXORWN,Sample_VOHTEB
ID_NAUJBW.mgb,Stool,Subject_PZNGDD,Sample_IUBSAW
ID_OVMDBB.mgb,Stool,Subject_UDAXIH,Sample_TFVBLH
ID_KOXCYX.mgb,Nasal,Subject_FNAFXK,Sample_UAFCIY
ID_FAURZL.mgb,Stool,Subject_MBPHGO,Sample_DQIATB
ID_UTIIPC.mgb,Stool,Subject_UDAXIH,Sample_CRJXRS
ID_FOZMYZ.mgb,Stool,Subject_EIEHXR,Sample_JBUEIE
ID_LNKZPB.mgb,Stool,Subject_EIEHXR,Sample_NZHZJV
ID_RBIVOC.mgb,Stool,Subject_PADLZJ,Sample_JRPNFH
ID_XECFKU.mgb,Nasal,Subject_HIFZWD,Sample_OBCKLB
ID_DBORVZ.mgb,Stool,Subject_TUFRXH,Sample_XLPISR
ID_PUTZVS.mgb,Nasal,Subject_HBHSCC,Sample_KXULNF
ID_RJJXAI.mgb,Stool,Subject_HBHSCC,Sample_WOMEUS
ID_LBKWTR.mgb,Stool,Subject_RACYHF,Sample_MSUNNN
ID_RHSSJV.mgb,Stool,Subject_UDAXIH,Sample_MVXKCR
ID_WILWWE.mgb,Stool,Subject_NHOSIZ,Sample_IEKLUO
ID_VFYTPK.mgb,Nasal,Subject_UDAXIH,Sample_VYAQOC
ID_UOZTDZ.mgb,Stool,Subject_FSIBDT,Sample_MDUJOA
ID_RCOBQQ.mgb,Stool,Subject_PZNGDD,Sample_PQXSYH
ID_PEZORC.mgb,Stool,Subject_RJVDEI,Sample_ZYSJFZ
ID_QHUNXC.mgb,Nasal,Subject_VRKADI,Sample_PPRTJZ
ID_RWPVQO.mgb,Nasal,Subject_FSIBDT,Sample_YMZFFT
ID_AKNECU.mgb,Nasal,Subject_OZRDBU,Sample_AEODMA
ID_HRNFYK.mgb,Nasal,Subject_RIXSNS,Sample_BQZNPR
ID_ODMUZW.mgb,Nasal,Subject_VGLNCV,Sample_UVFBSM
ID_CAQGKS.mgb,Nasal,Subject_CYBDEU,Sample_DFGODB
ID_AKSAFQ.mgb,Nasal,Subject_ASRHSH,Sample_IOHOFW
ID_IIVRBR.mgb,Nasal,Subject_RJVDEI,Sample_XPGZIA
ID_QWUCUV.mgb,Nasal,Subject_GVWKHI,Sample_ZQFUPQ
ID_SYBJZK.mgb,Nasal,Subject_EIEHXR,Sample_NGNWYL
ID_VDVBLQ.mgb,Nasal,Subject_HIFZWD,Sample_UPTHOZ
ID_ETXPIR.mgb,Nasal,Subject_VGLNCV,Sample_EQJTRV
ID_RDIOGC.mgb,Stool,Subject_CBKCQH,Sample_MHEAHO
ID_UVHAHK.mgb,Nasal,Subject_BCUNIB,Sample_HOFVPD
ID_KZIKYW.mgb,Stool,Subject_ASRHSH,Sample_ZBTPVQ
ID_XBPMXS.mgb,Nasal,Subject_HBHSCC,Sample_RTGWFB
ID_OQGHTP.mgb,Nasal,Subject_STBTCN,Sample_DPNMKD
ID_VYHFFO.mgb,Stool,Subject_BHBZKM,Sample_IAQHBH
ID_IJYVSP.mgb,Nasal,Subject_PZNGDD,Sample_VYRXXS
ID_GXSLAN.mgb,Stool,Subject_MMTOQI,Sample_ZEZDCD
ID_XBHRLM.mgb,Nasal,Subject_AKYEUI,Sample_LVTGSS
ID_NQKYXG.mgb,Stool,Subject_UDAXIH,Sample_TXIKTD
ID_IBQLGZ.mgb,Nasal,Subject_VGLNCV,Sample_YQGGEK
ID_QOOGSX.mgb,Stool,Subject_XPCYRY,Sample_AVCKHJ
ID_KGXSDB.mgb,Nasal,Subject_STBTCN,Sample_CLOYEO
ID_ZPBTQI.mgb,Nasal,Subject_PZNGDD,Sample_FUKXBR
ID_EPHMFD.mgb,Nasal,Subject_PZNGDD,Sample_PGDFMR
ID_DUNUDO.mgb,Stool,Subject_FXORWN,Sample_VNMKUO
ID_YZVETW.mgb,Stool,Subject_OZRDBU,Sample_QVIZTY
ID_ENTHMT.mgb,Stool,Subject_JTGWKG,Sample_TOHZFO
ID_XTYKCD.mgb,Stool,Subject_UDAXIH,Sample_XJOUEE
ID_YZRYLC.mgb,Stool,Subject_ICGSWK,Sample_PNZQKK
ID_LSLQGH.mgb,Nasal,Subject_HBHSCC,Sample_EDTQRY
ID_EHJADX.mgb,Stool,Subject_VSSQKI,Sample_RDUOQS
ID_SLNNBW.mgb,Stool,Subject_UDAXIH,Sample_GCXVST
ID_ESDTLH.mgb,Stool,Subject_UDAXIH,Sample_LPRHZC
ID_IPBZOJ.mgb,Stool,Subject_HBHSCC,Sample_RTGWFB
ID_NTESTN.mgb,Stool,Subject_UDAXIH,Sample_GJQFAD
ID_RZLABK.mgb,Stool,Subject_UDAXIH,Sample_LJPRAW
ID_DCPNAQ.mgb,Nasal,Subject_ASRHSH,Sample_PGEMUK
ID_GFFEEZ.mgb,Nasal,Subject_HBHSCC,Sample_BWIIAV
ID_XYKSNO.mgb,Nasal,Subject_VRKADI,Sample_WWATBQ
ID_RFPMWW.mgb,Nasal,Subject_PADLZJ,Sample_ZMEEKC
ID_JSSOMH.mgb,Stool,Subject_HIFZWD,Sample_NMELUJ
ID_JJCYFR.mgb,Stool,Subject_TQDMSG,Sample_ZFWNLW
ID_RQBYVD.mgb,Nasal,Subject_BLGVHV,Sample_GJNCKM
ID_EPOOYS.mgb,Stool,Subject_UDAXIH,Sample_UMRFTO
ID_QUNIRT.mgb,Nasal,Subject_MLHEQP,Sample_MNYBJN
ID_NVILHH.mgb,Nasal,Subject_HIFZWD,Sample_IBMJMQ
ID_HYOXEO.mgb,Nasal,Subject_UDAXIH,Sample_MYXZUF
ID_XOKVKY.mgb,Nasal,Subject_PZNGDD,Sample_TDLDDI
ID_ZAXKQP.mgb,Stool,Subject_HBHSCC,Sample_MZNDEQ
ID_NVHKST.mgb,Stool,Subject_RIXSNS,Sample_VQOLID
ID_AYHLGO.mgb,Stool,Subject_FOMIUW,Sample_NPGBGA
ID_SCLHSU.mgb,Stool,Subject_FOMIUW,Sample_BGOXYD
ID_VHRYZR.mgb,Stool,Subject_STBTCN,Sample_XWEGCM
ID_CKPEXK.mgb,Nasal,Subject_EIEHXR,Sample_JBUEIE
ID_EVMGGW.mgb,Stool,Subject_FOMIUW,Sample_SDBPJA
ID_VVUKWS.mgb,Stool,Subject_UDAXIH,Sample_AFZISD
ID_HGDOYR.mgb,Stool,Subject_OZRDBU,Sample_XULWYH
ID_TJBXHV.mgb,Nasal,Subject_UDAXIH,Sample_ZWPWTE
ID_IDXQVH.mgb,Nasal,Subject_MBPHGO,Sample_RIEZDX
ID_LXAVXQ.mgb,Nasal,Subject_RJVDEI,Sample_FVNRBV
ID_GFIYUN.mgb,Stool,Subject_XBVUUD,Sample_SPWKQL
ID_NJAICV.mgb,Stool,Subject_FSIBDT,Sample_GGEJOB
ID_QJPEKQ.mgb,Nasal,Subject_VGLNCV,Sample_KIOUXQ
ID_CBVZUG.mgb,Nasal,Subject_VGMKIC,Sample_SUFEJQ
ID_BHBSOA.mgb,Stool,Subject_TUFRXH,Sample_GNYXZB
ID_XANWNY.mgb,Nasal,Subject_UDAXIH,Sample_XTCRPE
ID_SUFHWN.mgb,Stool,Subject_TQDMSG,Sample_JXPYGR
ID_QSRJZS.mgb,Nasal,Subject_EIEHXR,Sample_FWPZOL
ID_EZLAQM.mgb,Nasal,Subject_VGLNCV,Sample_NTDTEQ
ID_XQZMWO.mgb,Nasal,Subject_UDAXIH,Sample_ERHZHH
ID_ABMLPB.mgb,Nasal,Subject_UDAXIH,Sample_VRLRIP
ID_IPOTMJ.mgb,Nasal,Subject_UDAXIH,Sample_ETJKNU
ID_OWMYFC.mgb,Nasal,Subject_VRKADI,Sample_KCFUSK
ID_BASXMJ.mgb,Stool,Subject_ULFLLG,Sample_LKNULP
ID_PRNQNU.mgb,Stool,Subject_UDAXIH,Sample_PGDBSU
ID_BUPXZV.mgb,Nasal,Subject_BHBZKM,Sample_RCLNGE
ID_IZZPMP.mgb,Nasal,Subject_TUFRXH,Sample_SIBLHT
ID_CKARPR.mgb,Stool,Subject_PZNGDD,Sample_HKKHSG
ID_PWJAJF.mgb,Stool,Subject_LJZHHA,Sample_JAZSSL
ID_JQOHTM.mgb,Stool,Subject_UDAXIH,Sample_CJCGQD
ID_CCJFJF.mgb,Stool,Subject_UDAXIH,Sample_GCZTEE
ID_GDVGDR.mgb,Stool,Subject_BMXKZD,Sample_WKRLDZ
ID_QVSZTD.mgb,Stool,Subject_TQDMSG,Sample_ZFAPGJ
ID_JAHMOU.mgb,Stool,Subject_SPQQFB,Sample_XCDVRO
ID_TXSOBQ.mgb,Stool,Subject_FNAFXK,Sample_ZGFAEU
ID_VWRDDZ.mgb,Stool,Subject_UDAXIH,Sample_ZFRMQK
ID_PYWDIB.mgb,Stool,Subject_YXWGWJ,Sample_XVZWBT
ID_EJMLOW.mgb,Stool,Subject_HBHSCC,Sample_AZGTWC
ID_MJHWRP.mgb,Stool,Subject_XXIQYF,Sample_NGTVMG
ID_ZSRFKW.mgb,Nasal,Subject_VRKADI,Sample_JXBDHJ
ID_KNWIGJ.mgb,Nasal,Subject_FSIBDT,Sample_MDUJOA
ID_PANQCR.mgb,Stool,Subject_HIFZWD,Sample_GKAYWI
ID_ATQHPY.mgb,Nasal,Subject_MBPHGO,Sample_TTQCTS
ID_NVJFRG.mgb,Nasal,Subject_MBPHGO,Sample_KSUAYF
ID_SEQAAH.mgb,Nasal,Subject_RHVKYY,Sample_JHQQFY
ID_FFYAYM.mgb,Nasal,Subject_HIFZWD,Sample_MEIKNC
ID_ESAWNV.mgb,Nasal,Subject_XEHFZZ,Sample_ZOLYFF
ID_KFOVTX.mgb,Nasal,Subject_CHDMIO,Sample_PEDBLL
ID_QKFEUL.mgb,Stool,Subject_HBHSCC,Sample_ULAFNP
ID_JTURXT.mgb,Stool,Subject_CHDMIO,Sample_YHXUTA
ID_CMPEQT.mgb,Stool,Subject_UDAXIH,Sample_IWENRO
ID_GJKDOG.mgb,Nasal,Subject_EIEHXR,Sample_ETLSFO
ID_CBIYFC.mgb,Stool,Subject_PADLZJ,Sample_ZMEEKC
ID_KFYCML.mgb,Stool,Subject_UDAXIH,Sample_PSXBRM
ID_PPHAUI.mgb,Nasal,Subject_RACYHF,Sample_MSUNNN
ID_KVYUJA.mgb,Nasal,Subject_ULFLLG,Sample_BLBPZV
ID_VKLBCY.mgb,Stool,Subject_UDAXIH,Sample_CIYNKV
ID_VULJOA.mgb,Stool,Subject_NPPGMB,Sample_TIRODX
ID_BBPEYX.mgb,Nasal,Subject_XSSPHZ,Sample_VLXRRE
ID_EMDVPR.mgb,Stool,Subject_XSSPHZ,Sample_GONFTZ
ID_CIFVFZ.mgb,Stool,Subject_UDAXIH,Sample_HTEJAK
ID_LOUCJZ.mgb,Nasal,Subject_BHBZKM,Sample_IAQHBH
ID_AIGSFE.mgb,Stool,Subject_BMXKZD,Sample_AYTYUQ
ID_XVRCQZ.mgb,Stool,Subject_EIEHXR,Sample_PVTIZC
ID_CYXSXV.mgb,Stool,Subject_STBTCN,Sample_DPNMKD
ID_GEFSWM.mgb,Nasal,Subject_FOMIUW,Sample_DBLATW
ID_WTXVRQ.mgb,Stool,Subject_HIFZWD,Sample_VVLDAJ
ID_OTBTAA.mgb,Stool,Subject_RJVDEI,Sample_MAXXEO
ID_QGNOYR.mgb,Stool,Subject_PZNGDD,Sample_VYRXXS
ID_SIUHET.mgb,Stool,Subject_FOMIUW,Sample_HYRJKS
ID_LIDIEZ.mgb,Stool,Subject_ICGSWK,Sample_NAQXZY
ID_SUKLXO.mgb,Nasal,Subject_MBPHGO,Sample_BLOMUN
ID_BLAFZC.mgb,Stool,Subject_UDAXIH,Sample_EXCKYX
ID_KNWAGQ.mgb,Stool,Subject_HBHSCC,Sample_MARIHE
ID_BQLRYY.mgb,Stool,Subject_BMXKZD,Sample_NRPRRP
ID_HAKKHZ.mgb,Nasal,Subject_UDAXIH,Sample_GUESRV
ID_MOOMUV.mgb,Nasal,Subject_UDAXIH,Sample_ZGEJWW
ID_GSALDD.mgb,Nasal,Subject_CHDMIO,Sample_PBFJJA
ID_PYRWEL.mgb,Stool,Subject_CHDMIO,Sample_XDFKEX
ID_UPXCMW.mgb,Nasal,Subject_ICGSWK,Sample_LDCQOD
ID_DXQFHN.mgb,Nasal,Subject_ICGSWK,Sample_LILWNH
ID_DVSPLI.mgb,Stool,Subject_UDAXIH,Sample_YTTITS
ID_WKYFSJ.mgb,Stool,Subject_MBPHGO,Sample_MASJBU
ID_SNMGPF.mgb,Nasal,Subject_PADLZJ,Sample_ALCWYP
ID_YFSAWQ.mgb,Stool,Subject_JTGWKG,Sample_ABGBQG
ID_ZZMKVJ.mgb,Nasal,Subject_IBWNAQ,Sample_GSZCHB
ID_WPGROI.mgb,Stool,Subject_MBPHGO,Sample_KSUAYF
ID_PSEMKX.mgb,Stool,Subject_MVULOQ,Sample_EWXFEC
ID_NILRSR.mgb,Nasal,Subject_MLHEQP,Sample_OQEOJD
ID_EBMDBW.mgb,Nasal,Subject_FNAFXK,Sample_BZUXTA
ID_WSMSQK.mgb,Nasal,Subject_TUFRXH,Sample_MXKMTX
ID_HEHLPI.mgb,Stool,Subject_VRKADI,Sample_STRQUW
ID_YJAQRT.mgb,Stool,Subject_VGMKIC,Sample_FECBIZ
ID_NOIRJZ.mgb,Nasal,Subject_CBKCQH,Sample_ZYVJMC
ID_AFDWVD.mgb,Stool,Subject_HBHSCC,Sample_KOMTYF
ID_OLYZKA.mgb,Nasal,Subject_HBHSCC,Sample_VDPVPK
ID_CHMRCZ.mgb,Stool,Subject_VSSQKI,Sample_JEVYPV
ID_EFPRGI.mgb,Nasal,Subject_HIFZWD,Sample_XICOMY
ID_PFTIID.mgb,Stool,Subject_HBHSCC,Sample_OSWGOC
ID_SDQZXV.mgb,Nasal,Subject_MBPHGO,Sample_WWDONP
ID_INMAHF.mgb,Nasal,Subject_HIFZWD,Sample_XBVVNQ
ID_YZAHFE.mgb,Stool,Subject_CHDMIO,Sample_BJCIKW
ID_VOMSHK.mgb,Nasal,Subject_KIEGYK,Sample_FKSVEF
ID_ZFMMAH.mgb,Stool,Subject_FSIBDT,Sample_YRQHOY
ID_OYQZXA.mgb,Nasal,Subject_EIEHXR,Sample_KQJPXM
ID_VEBOUR.mgb,Stool,Subject_UDAXIH,Sample_TYIAOP
ID_WGLNOJ.mgb,Nasal,Subject_TQDMSG,Sample_ZFAPGJ
ID_NONLLY.mgb,Nasal,Subject_UDAXIH,Sample_KLPYHR
ID_EJVYKU.mgb,Nasal,Subject_MMTOQI,Sample_OXSRJR
ID_MCYFUW.mgb,Nasal,Subject_EIEHXR,Sample_GBFEBU
ID_LHLOEN.mgb,Stool,Subject_RJVDEI,Sample_NXAKOC
ID_QLVCNZ.mgb,Nasal,Subject_UDAXIH,Sample_TJKCBD
ID_HFCWLM.mgb,Nasal,Subject_LJZHHA,Sample_ZPLPJY
ID_WMCAAZ.mgb,Stool,Subject_TUFRXH,Sample_VWWTSZ
ID_RQSMSE.mgb,Stool,Subject_UDAXIH,Sample_TSNFLI
ID_QUJJBL.mgb,Stool,Subject_CHDMIO,Sample_DOAAMZ
ID_SELZUO.mgb,Nasal,Subject_KYCAOT,Sample_IFHNJF
ID_UZBYAX.mgb,Nasal,Subject_FOMIUW,Sample_LCTKDL
ID_TFVABS.mgb,Nasal,Subject_TGELYF,Sample_TDNEUA
ID_CZREPA.mgb,Nasal,Subject_UDAXIH,Sample_GCXVST
ID_LUUOIM.mgb,Stool,Subject_LJZHHA,Sample_OVDQQH
ID_ABFFLP.mgb,Stool,Subject_XBVUUD,Sample_IGQTXO
ID_ZGTFOL.mgb,Nasal,Subject_UDAXIH,Sample_ETSPQX
ID_MBGDYY.mgb,Stool,Subject_UDAXIH,Sample_UPPZFT
ID_WXXTTA.mgb,Stool,Subject_UDAXIH,Sample_EIKGAP
ID_EZJGYV.mgb,Nasal,Subject_PZNGDD,Sample_SXTIZP
ID_GZTFLD.mgb,Nasal,Subject_SPQQFB,Sample_XCDVRO
ID_KGPWXV.mgb,Nasal,Subject_RJVDEI,Sample_ZDRBTG
ID_MZYNEV.mgb,Stool,Subject_HBHSCC,Sample_CRYKPT
ID_XSCLCK.mgb,Stool,Subject_PZNGDD,Sample_DPHBTR
ID_TDWGHX.mgb,Stool,Subject_YXWGWJ,Sample_EUORKO
ID_QEMAFS.mgb,Stool,Subject_UDAXIH,Sample_ZNXBQJ
ID_DXEKKM.mgb,Stool,Subject_XSSPHZ,Sample_EXFXYS
ID_RUJMIA.mgb,Nasal,Subject_FSIBDT,Sample_OWMXEA
ID_QFRMJT.mgb,Nasal,Subject_FNAFXK,Sample_NTANCR
ID_GFCTSV.mgb,Stool,Subject_CHDMIO,Sample_TMFTDZ
ID_LJWWZA.mgb,Nasal,Subject_SPQQFB,Sample_YJWKWB
ID_PFJMIG.mgb,Stool,Subject_HBHSCC,Sample_BWIIAV
ID_MHTOSF.mgb,Nasal,Subject_YXWGWJ,Sample_MYBJNC
ID_GXNGNI.mgb,Stool,Subject_UDAXIH,Sample_DQVEGX
ID_CLJFLL.mgb,Stool,Subject_FSIBDT,Sample_GCRPGE
ID_VIJRDN.mgb,Stool,Subject_KYCAOT,Sample_IFHNJF
ID_ERBWJV.mgb,Nasal,Subject_RIXSNS,Sample_WWEPCC
ID_ZGURGG.mgb,Stool,Subject_CYBDEU,Sample_RDNPBI
ID_NZEEVW.mgb,Nasal,Subject_GVWKHI,Sample_GRLRKI
ID_SXMHZX.mgb,Nasal,Subject_MMTOQI,Sample_NHGHBX
ID_TZANBY.mgb,Stool,Subject_EIEHXR,Sample_EFDLYZ
ID_CFOWCA.mgb,Stool,Subject_UDAXIH,Sample_BDMBCN
ID_UZYUHT.mgb,Stool,Subject_UDAXIH,Sample_WWOTLJ
ID_RBHSYY.mgb,Stool,Subject_ULFLLG,Sample_KGWYVZ
ID_WPOTED.mgb,Nasal,Subject_RHVKYY,Sample_PUPNYR
ID_MJTJTE.mgb,Stool,Subject_OZRDBU,Sample_JQJKYQ
ID_GPGORL.mgb,Stool,Subject_XSSPHZ,Sample_OPHHET
ID_WKDAEE.mgb,Stool,Subject_ICGSWK,Sample_RBVNXQ
ID_WDJURR.mgb,Nasal,Subject_PZNGDD,Sample_SHULPQ
ID_IDNQOC.mgb,Nasal,Subject_UDAXIH,Sample_UHPADE
ID_QFJEAE.mgb,Nasal,Subject_JTGWKG,Sample_TOHZFO
ID_NUFFPA.mgb,Nasal,Subject_XXIQYF,Sample_NGTVMG
ID_LWHDTM.mgb,Stool,Subject_CHDMIO,Sample_CEZQJD
ID_QZKXVL.mgb,Nasal,Subject_ASRHSH,Sample_YYZYIF
ID_AOTUJU.mgb,Nasal,Subject_FSIBDT,Sample_GDRIWT
ID_DDHTGO.mgb,Nasal,Subject_TQDMSG,Sample_GSOOHV
ID_BYXUVL.mgb,Nasal,Subject_UDAXIH,Sample_ZZQHXG
ID_PMJETT.mgb,Nasal,Subject_RACYHF,Sample_BLFMGL
ID_NENGPG.mgb,Stool,Subject_UDAXIH,Sample_ESYUZA
ID_XVYPNE.mgb,Nasal,Subject_CHDMIO,Sample_KZUCGP
ID_PABTPB.mgb,Nasal,Subject_UDAXIH,Sample_KLPYHR
ID_KGAWAZ.mgb,Stool,Subject_UDAXIH,Sample_XYZZMY
ID_XEIVSV.mgb,Nasal,Subject_HBHSCC,Sample_HAMASB
ID_UGIHAA.mgb,Nasal,Subject_PZNGDD,Sample_AWTJKM
ID_XHNFUM.mgb,Nasal,Subject_PZNGDD,Sample_DPHBTR
ID_YMXOOB.mgb,Nasal,Subject_AYZFWN,Sample_WLCFJC
ID_FSODDQ.mgb,Nasal,Subject_PADLZJ,Sample_LKMSNI
ID_XIKHWR.mgb,Nasal,Subject_XSSPHZ,Sample_GMDPZA
ID_LXACUQ.mgb,Stool,Subject_FSIBDT,Sample_TASPXH
ID_NOENTR.mgb,Stool,Subject_UDAXIH,Sample_WQINRS
ID_HFJWIF.mgb,Stool,Subject_VGLNCV,Sample_YBLMWQ
ID_PXAURB.mgb,Stool,Subject_UDAXIH,Sample_LDSPWC
ID_EVURNP.mgb,Stool,Subject_UDAXIH,Sample_EXXQYY
ID_LHYUDI.mgb,Nasal,Subject_FOMIUW,Sample_AWQNYO
ID_BPYARX.mgb,Nasal,Subject_SPQQFB,Sample_NDCYFG
ID_MTWPER.mgb,Nasal,Subject_FOMIUW,Sample_ZEQDUS
ID_BDPILQ.mgb,Stool,Subject_ASRHSH,Sample_YAPOQP
ID_GGMDFB.mgb,Stool,Subject_UDAXIH,Sample_SXKNLZ
ID_JJUOSC.mgb,Stool,Subject_MLHEQP,Sample_OQEOJD
ID_EDJGWX.mgb,Stool,Subject_MVULOQ,Sample_HVKFMH
ID_OYGUTF.mgb,Nasal,Subject_FSIBDT,Sample_BIXPZC
ID_OSGSKR.mgb,Nasal,Subject_PZNGDD,Sample_CTJLQR
ID_WJKMFY.mgb,Nasal,Subject_HBHSCC,Sample_MZNDEQ
ID_TSVMLH.mgb,Stool,Subject_RHVKYY,Sample_LNPPRW
ID_BRSWSX.mgb,Stool,Subject_HBHSCC,Sample_AKMZYN
ID_SPUFQG.mgb,Nasal,Subject_LJZHHA,Sample_XAWTPN
ID_XPCQXI.mgb,Stool,Subject_CHDMIO,Sample_QPKASE
ID_UEEXXM.mgb,Stool,Subject_TQDMSG,Sample_YDBFOM
ID_SVFNIU.mgb,Stool,Subject_CHDMIO,Sample_PJPXYR
ID_SDROHL.mgb,Nasal,Subject_MLHEQP,Sample_PQYCEF
ID_SPIHMX.mgb,Stool,Subject_VGLNCV,Sample_ULGMNN
ID_BQKGSR.mgb,Stool,Subject_TQDMSG,Sample_GSOOHV
ID_WDNVHX.mgb,Nasal,Subject_ASRHSH,Sample_DDCLTY
ID_FQKAOT.mgb,Stool,Subject_UDAXIH,Sample_IZDIUS
ID_TBRUSV.mgb,Stool,Subject_OZRDBU,Sample_AEODMA
ID_AJCSAH.mgb,Stool,Subject_CHDMIO,Sample_OUEDSP
ID_ZZTOHP.mgb,Stool,Subject_RACYHF,Sample_NLYGNT
ID_GGKAQN.mgb,Stool,Subject_UDAXIH,Sample_ATCBTV
ID_HCTDDM.mgb,Nasal,Subject_CHDMIO,Sample_EXGNSC
ID_FBTFFR.mgb,Stool,Subject_RJVDEI,Sample_HHBUVR
ID_MHURLK.mgb,Stool,Subject_PZNGDD,Sample_SXTIZP
ID_DMSFGF.mgb,Nasal,Subject_OZRDBU,Sample_QVIZTY
ID_OFMTRA.mgb,Nasal,Subject_PZNGDD,Sample_HKKHSG
ID_ZCZVTV.mgb,Nasal,Subject_CHDMIO,Sample_VYYKIF
ID_UWJVDP.mgb,Nasal,Subject_VSSQKI,Sample_UUCKOY
ID_UDEOKN.mgb,Stool,Subject_UDAXIH,Sample_OCPGTM
ID_BXXAIZ.mgb,Stool,Subject_MVULOQ,Sample_FUPDER
ID_MCKRXI.mgb,Stool,Subject_UDAXIH,Sample_YNGTUD
ID_QGAZUX.mgb,Stool,Subject_UDAXIH,Sample_OAFDNI
ID_ALXTCO.mgb,Nasal,Subject_VGLNCV,Sample_OTIFUY
ID_AQLAFV.mgb,Nasal,Subject_RJVDEI,Sample_LWWURH
ID_QXULEY.mgb,Stool,Subject_QCFCTC,Sample_WISQJW
ID_YTTFWP.mgb,Stool,Subject_CHDMIO,Sample_EKYYYM
ID_QYHFBR.mgb,Nasal,Subject_UDAXIH,Sample_EXCKYX
ID_QHQQQL.mgb,Nasal,Subject_FOMIUW,Sample_WKBJVU
ID_ZGIETG.mgb,Nasal,Subject_PZNGDD,Sample_NSXJLT
ID_UXDBCH.mgb,Nasal,Subject_FNAFXK,Sample_DARTBY
ID_XVBLGZ.mgb,Stool,Subject_HBHSCC,Sample_URGNBS
ID_ZWHQVV.mgb,Nasal,Subject_VGLNCV,Sample_IKYLUD
ID_NTQGZI.mgb,Stool,Subject_SPQQFB,Sample_KKUDFL
